179.75,55.05,165.46,68.70,144.68,61.57,138.16,95.31,164.82,112.84,185.61,74.52,220.01,70.66,204.41,44.68,147.92,118.70,134.30,116.09,120.00,159.61,101.79,200.51,159.62,122.58,157.01,154.41,139.49,205.09,179.78,49.19,1.00
179.76,55.05,164.81,68.69,144.68,62.21,137.55,94.66,164.82,112.24,185.59,73.90,219.37,70.64,204.42,44.66,147.93,117.43,134.28,115.45,121.28,158.96,101.18,200.55,159.63,121.93,157.01,153.78,139.48,205.74,180.40,49.18,1.00
179.77,55.08,164.83,68.68,145.33,62.21,137.55,94.67,164.82,112.87,185.59,73.89,220.01,70.66,204.41,44.64,147.91,118.69,134.30,116.10,119.36,160.92,101.18,200.55,159.62,122.58,156.37,155.08,139.49,205.74,180.41,49.22,1.00
168.68,49.84,164.19,66.11,144.67,64.79,135.59,101.81,162.88,113.49,184.94,69.34,218.71,75.16,194.68,64.12,147.93,118.72,134.30,116.76,110.89,153.80,96.61,198.59,159.64,121.95,145.98,148.59,138.20,205.08,164.19,43.35,1.00
168.67,39.49,184.94,64.15,173.26,63.49,156.38,75.84,153.75,64.14,197.29,64.78,203.13,107.01,174.57,133.02,153.14,121.93,147.91,113.51,110.90,95.31,96.60,139.49,158.98,128.44,110.25,148.60,87.52,208.97,164.83,34.94,1.00
159.61,55.08,186.90,69.34,185.59,68.05,168.72,75.17,157.01,52.46,189.49,68.03,160.27,106.34,132.31,118.70,158.30,125.84,153.78,121.29,105.70,108.30,106.37,169.36,161.56,129.74,99.22,139.50,86.23,200.54,157.66,54.38,1.00
163.51,49.20,186.24,67.39,182.35,67.38,169.37,75.85,164.18,60.24,190.16,66.74,163.50,103.11,132.31,118.07,159.62,125.21,157.03,120.65,106.33,103.77,95.97,138.85,163.51,129.74,99.22,143.38,86.22,202.48,160.91,45.33,1.00
143.42,45.33,167.41,64.12,159.62,64.15,153.11,96.63,122.60,101.81,173.91,62.20,158.98,101.82,121.31,101.17,159.61,125.85,155.07,122.59,92.74,136.87,95.95,191.45,163.51,127.80,106.35,127.16,106.34,190.79,142.72,42.71,1.00
168.05,43.37,175.20,69.33,158.32,70.01,147.27,101.82,135.59,118.06,194.66,66.74,208.97,101.79,183.65,96.64,158.33,127.13,147.26,123.90,105.72,146.63,90.77,206.40,169.36,129.09,133.64,107.04,96.63,140.12,164.20,38.16,1.00
177.15,40.76,174.56,69.99,158.29,70.01,144.03,97.92,133.65,116.75,192.75,70.00,192.73,106.38,158.94,112.18,158.33,125.83,147.28,123.25,101.82,145.97,90.74,206.38,169.35,127.79,134.28,122.62,95.96,137.56,175.20,34.94,1.00
179.08,43.35,174.58,69.98,158.33,69.35,144.03,97.28,132.33,120.00,193.39,70.62,184.97,107.02,153.11,114.80,158.97,125.19,147.92,122.60,102.47,146.62,90.75,207.67,170.66,127.16,137.53,123.89,96.61,138.21,177.79,37.52,1.00
179.09,42.70,175.21,69.97,158.34,69.33,144.02,98.58,131.70,120.65,194.04,70.63,186.24,107.03,153.10,116.72,158.98,125.83,147.91,122.60,103.76,147.27,90.75,205.74,170.65,127.78,137.55,122.60,95.97,138.20,178.43,36.22,1.00
